audio_file_path	romaji_name	id	en_name	ja_name	path	ja_path_name	en_path_name	path_taxon_rank_name	audio_id
data01/ezoraicho_080703_doto_kuroda.0002.wav	ezoraicho	Q182761	Hazel Grouse	エゾライチョウ	Q926064/Q182761	Testrates/エゾライチョウ	Testrates/Hazel Grouse	genus/species	3831
data01/ezoraicho2_160420_furano_cf.0000.wav	ezoraicho	Q182761	Hazel Grouse	エゾライチョウ	Q926064/Q182761	Testrates/エゾライチョウ	Testrates/Hazel Grouse	genus/species	3949
data01/ezoraicho_080703_doto_kuroda.0004.wav	ezoraicho	Q182761	Hazel Grouse	エゾライチョウ	Q926064/Q182761	Testrates/エゾライチョウ	Testrates/Hazel Grouse	genus/species	4716
data01/ezoraicho_080703_doto_kuroda.0003.wav	ezoraicho	Q182761	Hazel Grouse	エゾライチョウ	Q926064/Q182761	Testrates/エゾライチョウ	Testrates/Hazel Grouse	genus/species	4738
data01/ezosen_090819_nemuro_mju.0005.wav	ezosen	Q1584677	Gray’s Grasshopper Warbler	エゾセンニュウ	Q850925/Q1584677	Locustella/エゾセンニュウ	Locustella/Gray’s Grasshopper Warbler	genus/species	183
data01/ezosen_090819_nemuro_mju.0003.wav	ezosen	Q1584677	Gray’s Grasshopper Warbler	エゾセンニュウ	Q850925/Q1584677	Locustella/エゾセンニュウ	Locustella/Gray’s Grasshopper Warbler	genus/species	575
data01/ezosen_130603_muroran_kuros.0001.wav	ezosen	Q1584677	Gray’s Grasshopper Warbler	エゾセンニュウ	Q850925/Q1584677	Locustella/エゾセンニュウ	Locustella/Gray’s Grasshopper Warbler	genus/species	773
data01/ezosen_090819_nemuro_mju.0007.wav	ezosen	Q1584677	Gray’s Grasshopper Warbler	エゾセンニュウ	Q850925/Q1584677	Locustella/エゾセンニュウ	Locustella/Gray’s Grasshopper Warbler	genus/species	869
data01/ezosen_090819_nemuro_mju.0004.wav	ezosen	Q1584677	Gray’s Grasshopper Warbler	エゾセンニュウ	Q850925/Q1584677	Locustella/エゾセンニュウ	Locustella/Gray’s Grasshopper Warbler	genus/species	1544
data01/ezosen_090819_nemuro_mju.0000.wav	ezosen	Q1584677	Gray’s Grasshopper Warbler	エゾセンニュウ	Q850925/Q1584677	Locustella/エゾセンニュウ	Locustella/Gray’s Grasshopper Warbler	genus/species	1608
data01/ezosen_130603_muroran_kuros.0000.wav	ezosen	Q1584677	Gray’s Grasshopper Warbler	エゾセンニュウ	Q850925/Q1584677	Locustella/エゾセンニュウ	Locustella/Gray’s Grasshopper Warbler	genus/species	2279
data01/ezosen_090819_nemuro_mju.0002.wav	ezosen	Q1584677	Gray’s Grasshopper Warbler	エゾセンニュウ	Q850925/Q1584677	Locustella/エゾセンニュウ	Locustella/Gray’s Grasshopper Warbler	genus/species	2397
data01/ezosen_130603_muroran_kuros.0003.wav	ezosen	Q1584677	Gray’s Grasshopper Warbler	エゾセンニュウ	Q850925/Q1584677	Locustella/エゾセンニュウ	Locustella/Gray’s Grasshopper Warbler	genus/species	2791
data01/ezosen_130603_muroran_kuros.0005.wav	ezosen	Q1584677	Gray’s Grasshopper Warbler	エゾセンニュウ	Q850925/Q1584677	Locustella/エゾセンニュウ	Locustella/Gray’s Grasshopper Warbler	genus/species	2959
data01/ezosen_090819_nemuro_mju.0006.wav	ezosen	Q1584677	Gray’s Grasshopper Warbler	エゾセンニュウ	Q850925/Q1584677	Locustella/エゾセンニュウ	Locustella/Gray’s Grasshopper Warbler	genus/species	3270
data01/ezosen_130603_muroran_kuros.0004.wav	ezosen	Q1584677	Gray’s Grasshopper Warbler	エゾセンニュウ	Q850925/Q1584677	Locustella/エゾセンニュウ	Locustella/Gray’s Grasshopper Warbler	genus/species	3754
data01/ezosen_090819_nemuro_mju.0001.wav	ezosen	Q1584677	Gray’s Grasshopper Warbler	エゾセンニュウ	Q850925/Q1584677	Locustella/エゾセンニュウ	Locustella/Gray’s Grasshopper Warbler	genus/species	3768
data01/ezosen_090819_nemuro_mju.0008.wav	ezosen	Q1584677	Gray’s Grasshopper Warbler	エゾセンニュウ	Q850925/Q1584677	Locustella/エゾセンニュウ	Locustella/Gray’s Grasshopper Warbler	genus/species	3769
data01/fukuro_140510_nikko_abe.0001.wav	fukuro	Q25222	Strigiformes	フクロウ目	Q5881279/Q25222	Strigimorphae/フクロウ目	Strigimorphae/Strigiformes	superorder/order	364
data01/fukuro_070514_tanzawa_mju.0002.wav	fukuro	Q25222	Strigiformes	フクロウ目	Q5881279/Q25222	Strigimorphae/フクロウ目	Strigimorphae/Strigiformes	superorder/order	428
data01/fukuro_130514_uryu_mju.0000.wav	fukuro	Q25222	Strigiformes	フクロウ目	Q5881279/Q25222	Strigimorphae/フクロウ目	Strigimorphae/Strigiformes	superorder/order	652
data01/fukuro_160417_osaka_murahama.0008.wav	fukuro	Q25222	Strigiformes	フクロウ目	Q5881279/Q25222	Strigimorphae/フクロウ目	Strigimorphae/Strigiformes	superorder/order	1009
data01/fukuro_110425_osaka_murahama.0004.wav	fukuro	Q25222	Strigiformes	フクロウ目	Q5881279/Q25222	Strigimorphae/フクロウ目	Strigimorphae/Strigiformes	superorder/order	1089
data01/fukuro_070514_tanzawa_mju.0000.wav	fukuro	Q25222	Strigiformes	フクロウ目	Q5881279/Q25222	Strigimorphae/フクロウ目	Strigimorphae/Strigiformes	superorder/order	1207
data01/fukuro_160417_osaka_murahama.0007.wav	fukuro	Q25222	Strigiformes	フクロウ目	Q5881279/Q25222	Strigimorphae/フクロウ目	Strigimorphae/Strigiformes	superorder/order	1905
data01/fukuro_110425_osaka_murahama.0003.wav	fukuro	Q25222	Strigiformes	フクロウ目	Q5881279/Q25222	Strigimorphae/フクロウ目	Strigimorphae/Strigiformes	superorder/order	2106
data01/fukuro_070514_tanzawa_mju.0001.wav	fukuro	Q25222	Strigiformes	フクロウ目	Q5881279/Q25222	Strigimorphae/フクロウ目	Strigimorphae/Strigiformes	superorder/order	2107
data01/fukuro_160417_osaka_murahama.0006.wav	fukuro	Q25222	Strigiformes	フクロウ目	Q5881279/Q25222	Strigimorphae/フクロウ目	Strigimorphae/Strigiformes	superorder/order	2265
data01/fukuro_070514_tanzawa_mju.0003.wav	fukuro	Q25222	Strigiformes	フクロウ目	Q5881279/Q25222	Strigimorphae/フクロウ目	Strigimorphae/Strigiformes	superorder/order	2368
data01/fukuro_130514_uryu_mju.0001.wav	fukuro	Q25222	Strigiformes	フクロウ目	Q5881279/Q25222	Strigimorphae/フクロウ目	Strigimorphae/Strigiformes	superorder/order	2444
data01/fukuro_160417_osaka_murahama.0000.wav	fukuro	Q25222	Strigiformes	フクロウ目	Q5881279/Q25222	Strigimorphae/フクロウ目	Strigimorphae/Strigiformes	superorder/order	2540
data01/fukuro_160417_osaka_murahama.0012.wav	fukuro	Q25222	Strigiformes	フクロウ目	Q5881279/Q25222	Strigimorphae/フクロウ目	Strigimorphae/Strigiformes	superorder/order	2541
data01/fukuro_160417_osaka_murahama.0011.wav	fukuro	Q25222	Strigiformes	フクロウ目	Q5881279/Q25222	Strigimorphae/フクロウ目	Strigimorphae/Strigiformes	superorder/order	3009
data01/fukuro_160417_osaka_murahama.0004.wav	fukuro	Q25222	Strigiformes	フクロウ目	Q5881279/Q25222	Strigimorphae/フクロウ目	Strigimorphae/Strigiformes	superorder/order	3213
data01/fukuro_110425_osaka_murahama.0002.wav	fukuro	Q25222	Strigiformes	フクロウ目	Q5881279/Q25222	Strigimorphae/フクロウ目	Strigimorphae/Strigiformes	superorder/order	3253
data01/fukuro_140510_nikko_abe.0000.wav	fukuro	Q25222	Strigiformes	フクロウ目	Q5881279/Q25222	Strigimorphae/フクロウ目	Strigimorphae/Strigiformes	superorder/order	3256
data01/fukuro_160417_osaka_murahama.0001.wav	fukuro	Q25222	Strigiformes	フクロウ目	Q5881279/Q25222	Strigimorphae/フクロウ目	Strigimorphae/Strigiformes	superorder/order	3522
data01/fukuro_160417_osaka_murahama.0005.wav	fukuro	Q25222	Strigiformes	フクロウ目	Q5881279/Q25222	Strigimorphae/フクロウ目	Strigimorphae/Strigiformes	superorder/order	3586
data01/fukuro_110425_osaka_murahama.0000.wav	fukuro	Q25222	Strigiformes	フクロウ目	Q5881279/Q25222	Strigimorphae/フクロウ目	Strigimorphae/Strigiformes	superorder/order	3824
data01/fukuro_070514_tanzawa_mju.0004.wav	fukuro	Q25222	Strigiformes	フクロウ目	Q5881279/Q25222	Strigimorphae/フクロウ目	Strigimorphae/Strigiformes	superorder/order	4236
data01/fukuro_110425_osaka_murahama.0001.wav	fukuro	Q25222	Strigiformes	フクロウ目	Q5881279/Q25222	Strigimorphae/フクロウ目	Strigimorphae/Strigiformes	superorder/order	4291
data01/fukuro_160417_osaka_murahama.0013.wav	fukuro	Q25222	Strigiformes	フクロウ目	Q5881279/Q25222	Strigimorphae/フクロウ目	Strigimorphae/Strigiformes	superorder/order	4307
data01/fukuro_160417_osaka_murahama.0009.wav	fukuro	Q25222	Strigiformes	フクロウ目	Q5881279/Q25222	Strigimorphae/フクロウ目	Strigimorphae/Strigiformes	superorder/order	4420
data01/fukuro_160417_osaka_murahama.0010.wav	fukuro	Q25222	Strigiformes	フクロウ目	Q5881279/Q25222	Strigimorphae/フクロウ目	Strigimorphae/Strigiformes	superorder/order	4616
data01/fukuro_160417_osaka_murahama.0003.wav	fukuro	Q25222	Strigiformes	フクロウ目	Q5881279/Q25222	Strigimorphae/フクロウ目	Strigimorphae/Strigiformes	superorder/order	4758
data01/fukuro_160417_osaka_murahama.0002.wav	fukuro	Q25222	Strigiformes	フクロウ目	Q5881279/Q25222	Strigimorphae/フクロウ目	Strigimorphae/Strigiformes	superorder/order	4772
data01/gabicho_040512_hino_mju.0001.wav	gabicho	Q644294	Garrulax	ガビチョウ亜科	Q25341/Q194240/Q764420/Q2862448/Q187014/Q644294	スズメ目/スズメ亜目/スズメ小目/ウグイス上科/ダルマエナガ科/ガビチョウ亜科	Passeriformes/Passeri/Passerida/Sylvioidea/Sylviidae/Garrulax	order/suborder/parvorder /superfamily/family/genus	170
data01/gabicho_040512_hino_mju.0002.wav	gabicho	Q644294	Garrulax	ガビチョウ亜科	Q25341/Q194240/Q764420/Q2862448/Q187014/Q644294	スズメ目/スズメ亜目/スズメ小目/ウグイス上科/ダルマエナガ科/ガビチョウ亜科	Passeriformes/Passeri/Passerida/Sylvioidea/Sylviidae/Garrulax	order/suborder/parvorder /superfamily/family/genus	643
data01/gabicho_040512_hino_mju.0003.wav	gabicho	Q644294	Garrulax	ガビチョウ亜科	Q25341/Q194240/Q764420/Q2862448/Q187014/Q644294	スズメ目/スズメ亜目/スズメ小目/ウグイス上科/ダルマエナガ科/ガビチョウ亜科	Passeriformes/Passeri/Passerida/Sylvioidea/Sylviidae/Garrulax	order/suborder/parvorder /superfamily/family/genus	644
data01/gabicho_040512_hino_mju.0006.wav	gabicho	Q644294	Garrulax	ガビチョウ亜科	Q25341/Q194240/Q764420/Q2862448/Q187014/Q644294	スズメ目/スズメ亜目/スズメ小目/ウグイス上科/ダルマエナガ科/ガビチョウ亜科	Passeriformes/Passeri/Passerida/Sylvioidea/Sylviidae/Garrulax	order/suborder/parvorder /superfamily/family/genus	732
data01/gabicho_100625_tama_miya.0000.wav	gabicho	Q644294	Garrulax	ガビチョウ亜科	Q25341/Q194240/Q764420/Q2862448/Q187014/Q644294	スズメ目/スズメ亜目/スズメ小目/ウグイス上科/ダルマエナガ科/ガビチョウ亜科	Passeriformes/Passeri/Passerida/Sylvioidea/Sylviidae/Garrulax	order/suborder/parvorder /superfamily/family/genus	1234
data01/gabicho_100625_tama_miya.0001.wav	gabicho	Q644294	Garrulax	ガビチョウ亜科	Q25341/Q194240/Q764420/Q2862448/Q187014/Q644294	スズメ目/スズメ亜目/スズメ小目/ウグイス上科/ダルマエナガ科/ガビチョウ亜科	Passeriformes/Passeri/Passerida/Sylvioidea/Sylviidae/Garrulax	order/suborder/parvorder /superfamily/family/genus	1999
data01/gabicho_040512_hino_mju.0004.wav	gabicho	Q644294	Garrulax	ガビチョウ亜科	Q25341/Q194240/Q764420/Q2862448/Q187014/Q644294	スズメ目/スズメ亜目/スズメ小目/ウグイス上科/ダルマエナガ科/ガビチョウ亜科	Passeriformes/Passeri/Passerida/Sylvioidea/Sylviidae/Garrulax	order/suborder/parvorder /superfamily/family/genus	2002
data01/gabicho_040512_hino_mju.0000.wav	gabicho	Q644294	Garrulax	ガビチョウ亜科	Q25341/Q194240/Q764420/Q2862448/Q187014/Q644294	スズメ目/スズメ亜目/スズメ小目/ウグイス上科/ダルマエナガ科/ガビチョウ亜科	Passeriformes/Passeri/Passerida/Sylvioidea/Sylviidae/Garrulax	order/suborder/parvorder /superfamily/family/genus	2571
data01/gabicho_100625_tama_miya.0003.wav	gabicho	Q644294	Garrulax	ガビチョウ亜科	Q25341/Q194240/Q764420/Q2862448/Q187014/Q644294	スズメ目/スズメ亜目/スズメ小目/ウグイス上科/ダルマエナガ科/ガビチョウ亜科	Passeriformes/Passeri/Passerida/Sylvioidea/Sylviidae/Garrulax	order/suborder/parvorder /superfamily/family/genus	2742
data01/gabicho_040512_hino_mju.0005.wav	gabicho	Q644294	Garrulax	ガビチョウ亜科	Q25341/Q194240/Q764420/Q2862448/Q187014/Q644294	スズメ目/スズメ亜目/スズメ小目/ウグイス上科/ダルマエナガ科/ガビチョウ亜科	Passeriformes/Passeri/Passerida/Sylvioidea/Sylviidae/Garrulax	order/suborder/parvorder /superfamily/family/genus	3419
data01/gabicho_100625_tama_miya.0002.wav	gabicho	Q644294	Garrulax	ガビチョウ亜科	Q25341/Q194240/Q764420/Q2862448/Q187014/Q644294	スズメ目/スズメ亜目/スズメ小目/ウグイス上科/ダルマエナガ科/ガビチョウ亜科	Passeriformes/Passeri/Passerida/Sylvioidea/Sylviidae/Garrulax	order/suborder/parvorder /superfamily/family/genus	3801
data01/ginmuku_150326_cheju_mju.0004.wav	ginmuku	Q27075593	Spodiopsar sericeus	ギンムクドリ	Q25341/Q185237/Q604910/Q27075593	スズメ目/ムクドリ科/ムクドリ属/ギンムクドリ	Passeriformes/Sturnidae/Spodiopsar/Spodiopsar sericeus	order/family/genus/species	511
data01/ginmuku_150326_cheju_mju.0003.wav	ginmuku	Q27075593	Spodiopsar sericeus	ギンムクドリ	Q25341/Q185237/Q604910/Q27075593	スズメ目/ムクドリ科/ムクドリ属/ギンムクドリ	Passeriformes/Sturnidae/Spodiopsar/Spodiopsar sericeus	order/family/genus/species	631
data01/ginmuku_150326_cheju_mju.0001.wav	ginmuku	Q27075593	Spodiopsar sericeus	ギンムクドリ	Q25341/Q185237/Q604910/Q27075593	スズメ目/ムクドリ科/ムクドリ属/ギンムクドリ	Passeriformes/Sturnidae/Spodiopsar/Spodiopsar sericeus	order/family/genus/species	843
data01/ginmuku_150326_cheju_mju.0005.wav	ginmuku	Q27075593	Spodiopsar sericeus	ギンムクドリ	Q25341/Q185237/Q604910/Q27075593	スズメ目/ムクドリ科/ムクドリ属/ギンムクドリ	Passeriformes/Sturnidae/Spodiopsar/Spodiopsar sericeus	order/family/genus/species	1465
data01/ginmuku_150326_cheju_mju.0002.wav	ginmuku	Q27075593	Spodiopsar sericeus	ギンムクドリ	Q25341/Q185237/Q604910/Q27075593	スズメ目/ムクドリ科/ムクドリ属/ギンムクドリ	Passeriformes/Sturnidae/Spodiopsar/Spodiopsar sericeus	order/family/genus/species	3825
data01/ginmuku_150326_cheju_mju.0000.wav	ginmuku	Q27075593	Spodiopsar sericeus	ギンムクドリ	Q25341/Q185237/Q604910/Q27075593	スズメ目/ムクドリ科/ムクドリ属/ギンムクドリ	Passeriformes/Sturnidae/Spodiopsar/Spodiopsar sericeus	order/family/genus/species	4737
data01/gojukarahina_140514_kyoto_kaji.0002.wav	gojyuukara	Q156767	Eurasian nuthatch	ゴジュウカラ	Q25341/Q194240/Q205857/Q858577/Q156767	スズメ目/スズメ亜目/ゴジュウカラ科/ゴジュウカラ科/ゴジュウカラ	Passeriformes/Passeri/Sittidae/Sitta/Eurasian nuthatch	order/suborder/family/genus/species	60
data01/gojukara_110402_maruyama_namba.0004.wav	gojyuukara	Q156767	Eurasian nuthatch	ゴジュウカラ	Q25341/Q194240/Q205857/Q858577/Q156767	スズメ目/スズメ亜目/ゴジュウカラ科/ゴジュウカラ科/ゴジュウカラ	Passeriformes/Passeri/Sittidae/Sitta/Eurasian nuthatch	order/suborder/family/genus/species	121
data01/gojukara_110402_maruyama_namba.0010.wav	gojyuukara	Q156767	Eurasian nuthatch	ゴジュウカラ	Q25341/Q194240/Q205857/Q858577/Q156767	スズメ目/スズメ亜目/ゴジュウカラ科/ゴジュウカラ科/ゴジュウカラ	Passeriformes/Passeri/Sittidae/Sitta/Eurasian nuthatch	order/suborder/family/genus/species	257
data01/gojukara_090509_shioya_hirano.0006.wav	gojyuukara	Q156767	Eurasian nuthatch	ゴジュウカラ	Q25341/Q194240/Q205857/Q858577/Q156767	スズメ目/スズメ亜目/ゴジュウカラ科/ゴジュウカラ科/ゴジュウカラ	Passeriformes/Passeri/Sittidae/Sitta/Eurasian nuthatch	order/suborder/family/genus/species	293
data01/gojyuukara_111206_nasu_hirano.0005.wav	gojyuukara	Q156767	Eurasian nuthatch	ゴジュウカラ	Q25341/Q194240/Q205857/Q858577/Q156767	スズメ目/スズメ亜目/ゴジュウカラ科/ゴジュウカラ科/ゴジュウカラ	Passeriformes/Passeri/Sittidae/Sitta/Eurasian nuthatch	order/suborder/family/genus/species	474
data01/gojukara_090509_shioya_hirano.0004.wav	gojyuukara	Q156767	Eurasian nuthatch	ゴジュウカラ	Q25341/Q194240/Q205857/Q858577/Q156767	スズメ目/スズメ亜目/ゴジュウカラ科/ゴジュウカラ科/ゴジュウカラ	Passeriformes/Passeri/Sittidae/Sitta/Eurasian nuthatch	order/suborder/family/genus/species	853
data01/gojukara_090509_shioya_hirano.0005.wav	gojyuukara	Q156767	Eurasian nuthatch	ゴジュウカラ	Q25341/Q194240/Q205857/Q858577/Q156767	スズメ目/スズメ亜目/ゴジュウカラ科/ゴジュウカラ科/ゴジュウカラ	Passeriformes/Passeri/Sittidae/Sitta/Eurasian nuthatch	order/suborder/family/genus/species	854
data01/gojukara_070928_nasushio_hirano.0003.wav	gojyuukara	Q156767	Eurasian nuthatch	ゴジュウカラ	Q25341/Q194240/Q205857/Q858577/Q156767	スズメ目/スズメ亜目/ゴジュウカラ科/ゴジュウカラ科/ゴジュウカラ	Passeriformes/Passeri/Sittidae/Sitta/Eurasian nuthatch	order/suborder/family/genus/species	868
data01/gojukara_110402_maruyama_namba.0003.wav	gojyuukara	Q156767	Eurasian nuthatch	ゴジュウカラ	Q25341/Q194240/Q205857/Q858577/Q156767	スズメ目/スズメ亜目/ゴジュウカラ科/ゴジュウカラ科/ゴジュウカラ	Passeriformes/Passeri/Sittidae/Sitta/Eurasian nuthatch	order/suborder/family/genus/species	885
data01/gojukara_090509_shioya_hirano.0001.wav	gojyuukara	Q156767	Eurasian nuthatch	ゴジュウカラ	Q25341/Q194240/Q205857/Q858577/Q156767	スズメ目/スズメ亜目/ゴジュウカラ科/ゴジュウカラ科/ゴジュウカラ	Passeriformes/Passeri/Sittidae/Sitta/Eurasian nuthatch	order/suborder/family/genus/species	1116
data01/gojukara_110402_maruyama_namba.0006.wav	gojyuukara	Q156767	Eurasian nuthatch	ゴジュウカラ	Q25341/Q194240/Q205857/Q858577/Q156767	スズメ目/スズメ亜目/ゴジュウカラ科/ゴジュウカラ科/ゴジュウカラ	Passeriformes/Passeri/Sittidae/Sitta/Eurasian nuthatch	order/suborder/family/genus/species	1196
data01/gojukara_110402_maruyama_namba.0011.wav	gojyuukara	Q156767	Eurasian nuthatch	ゴジュウカラ	Q25341/Q194240/Q205857/Q858577/Q156767	スズメ目/スズメ亜目/ゴジュウカラ科/ゴジュウカラ科/ゴジュウカラ	Passeriformes/Passeri/Sittidae/Sitta/Eurasian nuthatch	order/suborder/family/genus/species	1511
data01/gojyuukara_111206_nasu_hirano.0004.wav	gojyuukara	Q156767	Eurasian nuthatch	ゴジュウカラ	Q25341/Q194240/Q205857/Q858577/Q156767	スズメ目/スズメ亜目/ゴジュウカラ科/ゴジュウカラ科/ゴジュウカラ	Passeriformes/Passeri/Sittidae/Sitta/Eurasian nuthatch	order/suborder/family/genus/species	1622
data01/gojukara_110402_maruyama_namba.0009.wav	gojyuukara	Q156767	Eurasian nuthatch	ゴジュウカラ	Q25341/Q194240/Q205857/Q858577/Q156767	スズメ目/スズメ亜目/ゴジュウカラ科/ゴジュウカラ科/ゴジュウカラ	Passeriformes/Passeri/Sittidae/Sitta/Eurasian nuthatch	order/suborder/family/genus/species	1626
data01/gojyuukara_111206_nasu_hirano.0000.wav	gojyuukara	Q156767	Eurasian nuthatch	ゴジュウカラ	Q25341/Q194240/Q205857/Q858577/Q156767	スズメ目/スズメ亜目/ゴジュウカラ科/ゴジュウカラ科/ゴジュウカラ	Passeriformes/Passeri/Sittidae/Sitta/Eurasian nuthatch	order/suborder/family/genus/species	1783
data01/gojukara_110402_maruyama_namba.0007.wav	gojyuukara	Q156767	Eurasian nuthatch	ゴジュウカラ	Q25341/Q194240/Q205857/Q858577/Q156767	スズメ目/スズメ亜目/ゴジュウカラ科/ゴジュウカラ科/ゴジュウカラ	Passeriformes/Passeri/Sittidae/Sitta/Eurasian nuthatch	order/suborder/family/genus/species	1909
data01/gojyuukara_111206_nasu_hirano.0007.wav	gojyuukara	Q156767	Eurasian nuthatch	ゴジュウカラ	Q25341/Q194240/Q205857/Q858577/Q156767	スズメ目/スズメ亜目/ゴジュウカラ科/ゴジュウカラ科/ゴジュウカラ	Passeriformes/Passeri/Sittidae/Sitta/Eurasian nuthatch	order/suborder/family/genus/species	2026
data01/gojukara_090509_shioya_hirano.0003.wav	gojyuukara	Q156767	Eurasian nuthatch	ゴジュウカラ	Q25341/Q194240/Q205857/Q858577/Q156767	スズメ目/スズメ亜目/ゴジュウカラ科/ゴジュウカラ科/ゴジュウカラ	Passeriformes/Passeri/Sittidae/Sitta/Eurasian nuthatch	order/suborder/family/genus/species	2075
data01/gojukara_110402_maruyama_namba.0002.wav	gojyuukara	Q156767	Eurasian nuthatch	ゴジュウカラ	Q25341/Q194240/Q205857/Q858577/Q156767	スズメ目/スズメ亜目/ゴジュウカラ科/ゴジュウカラ科/ゴジュウカラ	Passeriformes/Passeri/Sittidae/Sitta/Eurasian nuthatch	order/suborder/family/genus/species	2184
data01/gojukara_110402_maruyama_namba.0008.wav	gojyuukara	Q156767	Eurasian nuthatch	ゴジュウカラ	Q25341/Q194240/Q205857/Q858577/Q156767	スズメ目/スズメ亜目/ゴジュウカラ科/ゴジュウカラ科/ゴジュウカラ	Passeriformes/Passeri/Sittidae/Sitta/Eurasian nuthatch	order/suborder/family/genus/species	2185
data01/gojyuukara_111206_nasu_hirano.0001.wav	gojyuukara	Q156767	Eurasian nuthatch	ゴジュウカラ	Q25341/Q194240/Q205857/Q858577/Q156767	スズメ目/スズメ亜目/ゴジュウカラ科/ゴジュウカラ科/ゴジュウカラ	Passeriformes/Passeri/Sittidae/Sitta/Eurasian nuthatch	order/suborder/family/genus/species	2263
data01/gojukarahina_140514_kyoto_kaji.0005.wav	gojyuukara	Q156767	Eurasian nuthatch	ゴジュウカラ	Q25341/Q194240/Q205857/Q858577/Q156767	スズメ目/スズメ亜目/ゴジュウカラ科/ゴジュウカラ科/ゴジュウカラ	Passeriformes/Passeri/Sittidae/Sitta/Eurasian nuthatch	order/suborder/family/genus/species	2268
data01/gojukara_070928_nasushio_hirano.0001.wav	gojyuukara	Q156767	Eurasian nuthatch	ゴジュウカラ	Q25341/Q194240/Q205857/Q858577/Q156767	スズメ目/スズメ亜目/ゴジュウカラ科/ゴジュウカラ科/ゴジュウカラ	Passeriformes/Passeri/Sittidae/Sitta/Eurasian nuthatch	order/suborder/family/genus/species	2305
data01/gojyukara_140425_nasushiobara_hirano.0001.wav	gojyuukara	Q156767	Eurasian nuthatch	ゴジュウカラ	Q25341/Q194240/Q205857/Q858577/Q156767	スズメ目/スズメ亜目/ゴジュウカラ科/ゴジュウカラ科/ゴジュウカラ	Passeriformes/Passeri/Sittidae/Sitta/Eurasian nuthatch	order/suborder/family/genus/species	2420
data01/gojyuukara_111206_nasu_hirano.0006.wav	gojyuukara	Q156767	Eurasian nuthatch	ゴジュウカラ	Q25341/Q194240/Q205857/Q858577/Q156767	スズメ目/スズメ亜目/ゴジュウカラ科/ゴジュウカラ科/ゴジュウカラ	Passeriformes/Passeri/Sittidae/Sitta/Eurasian nuthatch	order/suborder/family/genus/species	2455
data01/gojukara_070928_nasushio_hirano.0004.wav	gojyuukara	Q156767	Eurasian nuthatch	ゴジュウカラ	Q25341/Q194240/Q205857/Q858577/Q156767	スズメ目/スズメ亜目/ゴジュウカラ科/ゴジュウカラ科/ゴジュウカラ	Passeriformes/Passeri/Sittidae/Sitta/Eurasian nuthatch	order/suborder/family/genus/species	2577
data01/gojyuukara_111206_nasu_hirano.0002.wav	gojyuukara	Q156767	Eurasian nuthatch	ゴジュウカラ	Q25341/Q194240/Q205857/Q858577/Q156767	スズメ目/スズメ亜目/ゴジュウカラ科/ゴジュウカラ科/ゴジュウカラ	Passeriformes/Passeri/Sittidae/Sitta/Eurasian nuthatch	order/suborder/family/genus/species	2684
data01/gojukara_110402_maruyama_namba.0005.wav	gojyuukara	Q156767	Eurasian nuthatch	ゴジュウカラ	Q25341/Q194240/Q205857/Q858577/Q156767	スズメ目/スズメ亜目/ゴジュウカラ科/ゴジュウカラ科/ゴジュウカラ	Passeriformes/Passeri/Sittidae/Sitta/Eurasian nuthatch	order/suborder/family/genus/species	2732
data01/gojyukara_140425_nasushiobara_hirano.0000.wav	gojyuukara	Q156767	Eurasian nuthatch	ゴジュウカラ	Q25341/Q194240/Q205857/Q858577/Q156767	スズメ目/スズメ亜目/ゴジュウカラ科/ゴジュウカラ科/ゴジュウカラ	Passeriformes/Passeri/Sittidae/Sitta/Eurasian nuthatch	order/suborder/family/genus/species	2786
data01/gojukarahina_140514_kyoto_kaji.0004.wav	gojyuukara	Q156767	Eurasian nuthatch	ゴジュウカラ	Q25341/Q194240/Q205857/Q858577/Q156767	スズメ目/スズメ亜目/ゴジュウカラ科/ゴジュウカラ科/ゴジュウカラ	Passeriformes/Passeri/Sittidae/Sitta/Eurasian nuthatch	order/suborder/family/genus/species	2865
data01/gojukara_090509_shioya_hirano.0002.wav	gojyuukara	Q156767	Eurasian nuthatch	ゴジュウカラ	Q25341/Q194240/Q205857/Q858577/Q156767	スズメ目/スズメ亜目/ゴジュウカラ科/ゴジュウカラ科/ゴジュウカラ	Passeriformes/Passeri/Sittidae/Sitta/Eurasian nuthatch	order/suborder/family/genus/species	2894
data01/gojukarahina_140514_kyoto_kaji.0003.wav	gojyuukara	Q156767	Eurasian nuthatch	ゴジュウカラ	Q25341/Q194240/Q205857/Q858577/Q156767	スズメ目/スズメ亜目/ゴジュウカラ科/ゴジュウカラ科/ゴジュウカラ	Passeriformes/Passeri/Sittidae/Sitta/Eurasian nuthatch	order/suborder/family/genus/species	3303
data01/gojyuukara_111206_nasu_hirano.0008.wav	gojyuukara	Q156767	Eurasian nuthatch	ゴジュウカラ	Q25341/Q194240/Q205857/Q858577/Q156767	スズメ目/スズメ亜目/ゴジュウカラ科/ゴジュウカラ科/ゴジュウカラ	Passeriformes/Passeri/Sittidae/Sitta/Eurasian nuthatch	order/suborder/family/genus/species	3364
