	audio_file_path	romaji_name	id	en_name	ja_name	path	ja_path_name	en_path_name	path_taxon_rank_name
4585	data01/kikuitadaki100831_marunuma_hirano.0004.wav	kikuitadaki	Q26657	Goldcrest	キクイタダキ	Q25341/Q14254250/Q208716/Q26657	スズメ目/Regulidae/キクイタダキ属/キクイタダキ	Passeriformes/Regulidae/Regulus/Goldcrest	order//genus/species
4587	data01/benihiwa_140121_nemuro_mju.0000.wav	benihiwa	Q20754771	Common Redpoll	ベニヒワ	Q25341/Q160835/Q667490/Q2822501/Q20754771	スズメ目/アトリ科/ヒワ亜科/Acanthis/ベニヒワ	Passeriformes/Fringillidae/Carduelinae/Acanthis/Common Redpoll	order/family/subfamily//species
4590	data01/ruribitaki_0903_hyogo_kaji.0004.wav	ruribitaki	Q129219	Red-flanked Bush Robin	ルリビタキ	Q968266/Q129219	Q968266/ルリビタキ	Red-flanked Bush Robin	Unknown/species
4593	data01/tsumi_090420_kokubunji_mju.0001.wav	tsumi	Q606755	Japanese Sparrowhawk	ツミ	Q940115/Q188737/Q606755	ハイタカ亜科/ハイタカ属/ツミ	Accipitrinae/Accipiter/Japanese Sparrowhawk	subfamily/genus/species
4594	data01/tahibari_151204_toyooka_kuroda.0002.wav	tahibari	Q208707	Water Pipit	タヒバリ	Q205943/Q193807/Q208707	セキレイ科/ピピット/タヒバリ	Motacillidae/Anthus/Water Pipit	family/genus/species
4599	data01/yoshigoi_090805_watarase_hirano.0006.wav	yoshigoi	Q888536	Yellow Bittern	ヨシゴイ	Q19338/Q18789/Q855133/Q244078/Q888536	ペリカン目/サギ科/Botaurinae/Ixobrychus/ヨシゴイ	Pelecaniformes/Ardeidae/Botaurinae/Ixobrychus/Yellow Bittern	order/family///species
4601	data01/kijibato_120506_kokubunji_mju.0003.wav	kijibato	Q704987	Oriental Turtle Dove	キジバト	Q28078/Q10856/Q135447/Q30944/Q704987	ハト目/ハト科/Columbinae/Streptopelia/キジバト	Columbiformes/Columbidae/Columbinae/Streptopelia/Oriental Turtle Dove	order/family///species
4602	data01/kawau_121214_hyogo_kaji.0004.wav	kawau	Q25440	Great Cormorant	カワウ	Q3901247/Q19401/Q25440	ウ科/ウ科/カワウ	Phalacrocoracidae/Phalacrocorax/Great Cormorant	family/genus/species
4604	data01/koao_141024_tatsuno_kuroda.0005.wav	koaoashishigi	Q28355	Marsh Sandpiper	コアオアシシギ	Q41972/Q28355	Tringa/コアオアシシギ	Tringa/Marsh Sandpiper	/species
4606	data01/ruribitaki_0811_hyogo_kaji.0002.wav	ruribitaki	Q129219	Red-flanked Bush Robin	ルリビタキ	Q968266/Q129219	Q968266/ルリビタキ	Red-flanked Bush Robin	Unknown/species
4608	data01/kawarahiwa_1006_hyogo_kaji.0007.wav	kawarahiwa	Q27075786	Grey-capped Greenfinch	カワラヒワ	Q9189957/Q27075786	Chloris/カワラヒワ	Chloris/Grey-capped Greenfinch	/species
4611	data01/uguisu_080524_nasushiobara.0000.wav	uguisu	Q27075456	Horornis diphone	ウグイス	Q25341/Q222432/Q9293884/Q27075456	スズメ目/ウグイス科/Horornis/ウグイス	Passeriformes/Cettiidae/Horornis/Horornis diphone	order/family//species
4612	data01/ezomushikui_040528_kokubunji_mju.0001.wav	ezomushikui	Q2669182	Sakhalin Leaf Warbler	エゾムシクイ	Q194240/Q1929497/Q214627/Q2669182	スズメ亜目/メボソムシクイ科/Phylloscopus/エゾムシクイ	Passeri/Phylloscopidae/Phylloscopus/Sakhalin Leaf Warbler	suborder/family//species
4613	data01/sasagoi_110814_utsunomiya_hirano.0003.wav	sasagoi	Q270722	Striated Heron	ササゴイ	Q18789/Q132906/Q270722	サギ科/Butorides/ササゴイ	Ardeidae/Butorides/Striated Heron	family//species
4620	data01/umiu_130619_muroran_kros.0008.wav	umiu	Q727214	Japanese Cormorant	ウミウ	Q3901247/Q19401/Q727214	ウ科/ウ科/ウミウ	Phalacrocoracidae/Phalacrocorax/Japanese Cormorant	family/genus/species
4623	data01/toki_14122406_sadonegura_mju.0002.wav	toki	Q493173	Crested Ibis	トキ	Q19338/Q162085/Q193833/Q14860497/Q493173	ペリカン目/トキ科/トキ亜科/Nipponia/トキ	Pelecaniformes/Ibises and Spoonbills/ibis/Nipponia/Crested Ibis	order/family/subfamily//species
4625	data01/meboso_060722_marunuma_hirano.0000.wav	mebosomushikui	Q720497	Arctic Warbler	メボソムシクイ	Q194240/Q1929497/Q214627/Q720497	スズメ亜目/メボソムシクイ科/Phylloscopus/メボソムシクイ	Passeri/Phylloscopidae/Phylloscopus/Arctic Warbler	suborder/family//species
4626	data01/tsumenagasekirei_050621_hokkaidou_kaji.0008.wav	tsumenagasekirei	Q25984	Western Yellow Wagtail	ツメナガセキレイ	Q25341/Q194240/Q764420/Q749521/Q205943/Q230042/Q25984	スズメ目/スズメ亜目/スズメ小目/スズメ上科/セキレイ科/セキレイ/ツメナガセキレイ	Passeriformes/Passeri/Passerida/Passeroidea/Motacillidae/Motacilla/Western Yellow Wagtail	order/suborder/parvorder/superfamily/family/genus/species
4628	data01/keri_120508b_himeji_kuroda.0000.wav	keri	Q1047787	Grey-headed Lapwing	ケリ	Q13426919/Q1047787	Vanellus/ケリ	Vanellus/Grey-headed Lapwing	/species
4631	data01/ezomushikui_110518_chichibu_mju.0009.wav	ezomushikui	Q2669182	Sakhalin Leaf Warbler	エゾムシクイ	Q194240/Q1929497/Q214627/Q2669182	スズメ亜目/メボソムシクイ科/Phylloscopus/エゾムシクイ	Passeri/Phylloscopidae/Phylloscopus/Sakhalin Leaf Warbler	suborder/family//species
4632	data01/ezomushikui_110518_chichibu_mju.0017.wav	ezomushikui	Q2669182	Sakhalin Leaf Warbler	エゾムシクイ	Q194240/Q1929497/Q214627/Q2669182	スズメ亜目/メボソムシクイ科/Phylloscopus/エゾムシクイ	Passeri/Phylloscopidae/Phylloscopus/Sakhalin Leaf Warbler	suborder/family//species
4635	data01/ban_080600_hyougo_kaji.0009.wav	ban	Q18847	Common Moorhen	バン	Q853653/Q18847	Gallinula/バン	Gallinula/Common Moorhen	/species
4636	data01/toki3_150202_sado_mju.0001.wav	toki	Q493173	Crested Ibis	トキ	Q19338/Q162085/Q193833/Q14860497/Q493173	ペリカン目/トキ科/トキ亜科/Nipponia/トキ	Pelecaniformes/Ibises and Spoonbills/ibis/Nipponia/Crested Ibis	order/family/subfamily//species
4639	data01/kawarahiwa_130326_utsunomiya_hirano.0002.wav	kawarahiwa	Q27075786	Grey-capped Greenfinch	カワラヒワ	Q9189957/Q27075786	Chloris/カワラヒワ	Chloris/Grey-capped Greenfinch	/species
4641	data01/kirenjaku_150302_setana_mju.0001.wav	kirenjaku	Q26135	Bohemian Waxwing	キレンジャク	Q25341/Q11897625/Q208940/Q26135	スズメ目/レンジャク科/レンジャク科/キレンジャク	Passeriformes/Bombycillidae/Bombycilla/Bohemian Waxwing	order/family/genus/species
4642	data01/yurikamome2_0801_hyogo_kaji.0002.wav	yurikamome	Q25634	Black-headed Gull	ユリカモメ	Q27589/Q135851/Q25634	カモメ科/Chroicocephalus/ユリカモメ	Laridae/Chroicocephalus/Black-headed Gull	family//species
4647	data01/kumataka_140211_tottori_kuroda.0012.wav	kumataka	Q1262185	Moutain Hawk-Eagle	クマタカ	Q1978121/Q1262185	Nisaetus/クマタカ	Nisaetus/Moutain Hawk-Eagle	/species
4648	data01/hototogisu-ueta-tokyo060610.0019.wav	hototogisu	Q495144	Lesser Cuckoo	ホトトギス	Q746658/Q495144	カッコウ属/ホトトギス	Cuculus/Lesser Cuckoo	genus/species
4649	data01/ikaru_1007_shimane_kuroda.0002.wav	ikaru	Q1052029	Japenese Grosbeak	イカル	Q25341/Q160835/Q667490/Q133463/Q1052029	スズメ目/アトリ科/ヒワ亜科/Eophona/イカル	Passeriformes/Fringillidae/Carduelinae/Eophona/Japenese Grosbeak	order/family/subfamily//species
4650	data01/konohazuku_hinoyama_0706_kuroda.0008.wav	konohazuku	Q171563	Eurasian Scops Owl	コノハズク	Q5881279/Q25222/Q26012/Q832329/Q171563	Strigimorphae/フクロウ目/フクロウ科/コノハズク属/コノハズク	Strigimorphae/Strigiformes/Strigidae/Otus/Eurasian Scops Owl	/order/family/genus/species
4651	data01/ooruri_0907_hyogo_kaji.0010.wav	ooruri	Q73477	Blue-and-white Flycatcher	オオルリ	Q15111715/Q73477	Q15111715/オオルリ	Blue-and-white Flycatcher	Unknown/species
4652	data01/kaitsuburi_070619_watarase.0007.wav	kaitsuburi	Q25421	Little Grebe	カイツブリ	Q21695/Q1051101/Q25421	カイツブリ科/カイツブリ属/カイツブリ	Podicipedidae/Tachybaptus/Little Grebe	family/genus/species
4653	data01/arisui_0610_hyogo_kaji.0001.wav	arisui	Q25678	Eurasian Wryneck	アリスイ	Q25439/Q21446737/Q31818/Q25678	キツツキ科/Jynginae/Jynx/アリスイ	Picidae/Jynginae/Jynx/Eurasian Wryneck	family///species
4655	data01/kuina_110426_watarase_hirano.0001.wav	kuina	Q3454180	Brown-cheeked Rail	クイナ	Q5113/Q19168/Q25557/Q26623/Q220705/Q3454180	鳥類/新顎類/ツル目/クイナ科/Rallus/クイナ	bird/Neognathae/Gruiformes/Rallidae/Rallus/Brown-cheeked Rail	class/subclass/order/family//species
4661	data01/koajisashi_110607_watarase_hirano.0001.wav	koajisashi	Q12267692	Little Tern	コアジサシ	Q76408/Q12267692	Sternula/コアジサシ	Sternula/Little Tern	/species
4662	data01/aosagi_090409_asahikawa_matsunaga.0003.wav	aosagi	Q25273	Grey Heron	アオサギ	Q310853/Q25273	アオサギ属/アオサギ	Ardea/Grey Heron	genus/species
4664	data01/ikaru_0904_hyogo_kaji.0000.wav	ikaru	Q1052029	Japenese Grosbeak	イカル	Q25341/Q160835/Q667490/Q133463/Q1052029	スズメ目/アトリ科/ヒワ亜科/Eophona/イカル	Passeriformes/Fringillidae/Carduelinae/Eophona/Japenese Grosbeak	order/family/subfamily//species
4666	data01/uguisu_090318_hyogo_kaji.0006.wav	uguisu	Q27075456	Horornis diphone	ウグイス	Q25341/Q222432/Q9293884/Q27075456	スズメ目/ウグイス科/Horornis/ウグイス	Passeriformes/Cettiidae/Horornis/Horornis diphone	order/family//species
4670	data01/yotaka_120614_nikko_abe.0001.wav	yotaka	Q1440261	Grey Nightjar	ヨタカ	Q198823/Q1440261	Caprimulgus/ヨタカ	Caprimulgus/Grey Nightjar	/species
4671	data01/kibashiri_100529_nasushiobara.0001.wav	kibashiri	Q193593	Eurasian Treecreeper	キバシリ	Q205938/Q1991437/Q193593	キバシリ科/キバシリ属/キバシリ	treecreeper/Certhia/Eurasian Treecreeper	family/genus/species
4672	data01/oomushikui_110610_sapporo_namba.0010.wav	oomushikui	Q12265905	Kamchatka leaf warbler	オオムシクイ	Q194240/Q1929497/Q214627/Q12265905	スズメ亜目/メボソムシクイ科/Phylloscopus/オオムシクイ	Passeri/Phylloscopidae/Phylloscopus/Kamchatka leaf warbler	suborder/family//species
4673	data01/ban_080600_hyougo_kaji.0001.wav	ban	Q18847	Common Moorhen	バン	Q853653/Q18847	Gallinula/バン	Gallinula/Common Moorhen	/species
4674	data01/karugamo_0806_hyogo_kaji.0001.wav	karugamo	Q839542	Indian Spot-billed Duck	カルガモ	Q27725/Q214264/Q839542	カモ亜科/マガモ属/カルガモ	Anatinae/Anas/Indian Spot-billed Duck	subfamily/genus/species
4676	data01/yurikamome1_0512_hyogo_kaji.0002.wav	yurikamome	Q25634	Black-headed Gull	ユリカモメ	Q27589/Q135851/Q25634	カモメ科/Chroicocephalus/ユリカモメ	Laridae/Chroicocephalus/Black-headed Gull	family//species
4679	data01/kiji_080413_utsunomiya_hirano.0000.wav	kiji	Q425900	Green Pheasant	キジ	Q974811/Q737426/Q425900	Phasianinae/キジ亜科/キジ	Phasianinae/Phasianus/Green Pheasant	/genus/species
4685	data01/oshidori_131204_sano_hirano.0002.wav	oshidori	Q200339	Mandarin Duck	オシドリ	Q27725/Q131450/Q200339	カモ亜科/オシドリ属/オシドリ	Anatinae/Aix/Mandarin Duck	subfamily/genus/species
4689	data01/kosame_080523_nasushio_hirano.0000.wav	kosamebitaki	Q790623	Muscicapa latirostris	コサメビタキ	Q1088541/Q790623	Q1088541/コサメビタキ	Muscicapa latirostris	Unknown/species
4690	data01/magamo_1001_hyogo_kaji.0001.wav	magamo	Q25348	Mallard	マガモ	Q27725/Q214264/Q25348	カモ亜科/マガモ属/マガモ	Anatinae/Anas/Mallard	subfamily/genus/species
4692	data01/kikuitadaki_100529_nasushiobara.0001.wav	kikuitadaki	Q26657	Goldcrest	キクイタダキ	Q25341/Q14254250/Q208716/Q26657	スズメ目/Regulidae/キクイタダキ属/キクイタダキ	Passeriformes/Regulidae/Regulus/Goldcrest	order//genus/species
4693	data01/munaguro_130826_hyogo_kuroda.0005.wav	munaguro	Q18865	Pacific Golden Plover	ムナグロ	Q2359014/Q18865	Pluvialis/ムナグロ	Pluvialis/Pacific Golden Plover	/species
4694	data01/mozu_1002_hyogo_kaji.0011.wav	mozu	Q804145	Bull-headed Shrike	モズ	Q25341/Q171052/Q754657/Q804145	スズメ目/モズ科/モズ属/モズ	Passeriformes/Laniidae/Lanius/Bull-headed Shrike	order/family/genus/species
4695	data01/mozu_1002_hyogo_kaji.0007.wav	mozu	Q804145	Bull-headed Shrike	モズ	Q25341/Q171052/Q754657/Q804145	スズメ目/モズ科/モズ属/モズ	Passeriformes/Laniidae/Lanius/Bull-headed Shrike	order/family/genus/species
4696	data01/chigomozu_160520_yamagata_hara.0010.wav	chigomozu	Q601672	Tiger Shrike	チゴモズ	Q25341/Q171052/Q754657/Q601672	スズメ目/モズ科/モズ属/チゴモズ	Passeriformes/Laniidae/Lanius/Tiger Shrike	order/family/genus/species
4697	data01/kuina_081104_watarase_hirano.0005.wav	kuina	Q3454180	Brown-cheeked Rail	クイナ	Q5113/Q19168/Q25557/Q26623/Q220705/Q3454180	鳥類/新顎類/ツル目/クイナ科/Rallus/クイナ	bird/Neognathae/Gruiformes/Rallidae/Rallus/Brown-cheeked Rail	class/subclass/order/family//species
4698	data01/ooban_111227_watarase_hirano.0002.wav	ooban	Q25376	Common Coot	オオバン	Q637533/Q25376	Fulica/オオバン	Fulica/Common Coot	/species
4699	data01/koshiakatsubame_1006_hyogo_kaji.0023.wav	koshiakatsubame	Q27075446	Red-rumped Swallow	コシアカツバメ	Q39861/Q248398/Q27075446	ツバメ科/Cecropis/コシアカツバメ	Hirundinidae/Cecropis/Red-rumped Swallow	family//species
4702	data01/yoshigoi_100601_watarase.0000.wav	yoshigoi	Q888536	Yellow Bittern	ヨシゴイ	Q19338/Q18789/Q855133/Q244078/Q888536	ペリカン目/サギ科/Botaurinae/Ixobrychus/ヨシゴイ	Pelecaniformes/Ardeidae/Botaurinae/Ixobrychus/Yellow Bittern	order/family///species
4703	data01/shirochidori_utsunomiya_100518.0005.wav	shirochidori	Q18855	Kentish Plover	シロチドリ	Q736322/Q18855	Charadrius/シロチドリ	Charadrius/Kentish Plover	/species
4707	data01/ban_160528_himeji_kuroda.0005.wav	ban	Q18847	Common Moorhen	バン	Q853653/Q18847	Gallinula/バン	Gallinula/Common Moorhen	/species
4711	data01/komadori_0804_hyogo_kaji.0007.wav	komadori	Q27075673	Japanese Robin	コマドリ	Q1193805/Q10784792/Q27075673	Q1193805/Larvivora/コマドリ	Larvivora/Japanese Robin	Unknown//species
4712	data01/yamagara-C_060529_tanzawa_mju.0002.wav	yamagara	Q27075354	Varied Tit	ヤマガラ	Q3838110/Q27075354	Q3838110/ヤマガラ	Varied Tit	Unknown/species
4714	data01/yotaka_150624_wakayama_kuroda.0002.wav	yotaka	Q1440261	Grey Nightjar	ヨタカ	Q198823/Q1440261	Caprimulgus/ヨタカ	Caprimulgus/Grey Nightjar	/species
4717	data01/ikaru_0905_hyogo_kaji.0009.wav	ikaru	Q1052029	Japenese Grosbeak	イカル	Q25341/Q160835/Q667490/Q133463/Q1052029	スズメ目/アトリ科/ヒワ亜科/Eophona/イカル	Passeriformes/Fringillidae/Carduelinae/Eophona/Japenese Grosbeak	order/family/subfamily//species
4718	data01/kuina_071127_watarase_hirano.0006.wav	kuina	Q3454180	Brown-cheeked Rail	クイナ	Q5113/Q19168/Q25557/Q26623/Q220705/Q3454180	鳥類/新顎類/ツル目/クイナ科/Rallus/クイナ	bird/Neognathae/Gruiformes/Rallidae/Rallus/Brown-cheeked Rail	class/subclass/order/family//species
4719	data01/hototogisu-ueta-tokyo060610.0000.wav	hototogisu	Q495144	Lesser Cuckoo	ホトトギス	Q746658/Q495144	カッコウ属/ホトトギス	Cuculus/Lesser Cuckoo	genus/species
4720	data01/hikuina_151124_watarase_hirano.0010.wav	hikuina	Q1076585	Ruddy-breasted Crake	ヒクイナ	Q835525/Q1076585	Porzana/ヒクイナ	Porzana/Ruddy-breasted Crake	/species
4722	data01/kawagarasu_131015_nikko_hirano.0002.wav	kawagarasu	Q1034960	Brown Dipper	カワガラス	Q192575/Q1034960	Q192575/カワガラス	Brown Dipper	Unknown/species
4724	data01/binzui_080703_asyoro_kuroda.0003.wav	binzui	Q726873	Olive-backed Pipit	ビンズイ	Q205943/Q193807/Q726873	セキレイ科/ピピット/ビンズイ	Motacillidae/Anthus/Olive-backed Pipit	family/genus/species
4726	data01/nosuri_130407_aomori_kuroda.0004.wav	nosuri	Q1152577	Eastern Buzzard	ノスリ	Q25510/Q235152/Q1152577	タカ科/ノスリ属/ノスリ	Accipitridae/Buteo/Eastern Buzzard	family/genus/species
4729	data01/kizi_100608_watarase.0000.wav	kiji	Q425900	Green Pheasant	キジ	Q974811/Q737426/Q425900	Phasianinae/キジ亜科/キジ	Phasianinae/Phasianus/Green Pheasant	/genus/species
4731	data01/yotaka-ueta-nigata060603.0015.wav	yotaka	Q1440261	Grey Nightjar	ヨタカ	Q198823/Q1440261	Caprimulgus/ヨタカ	Caprimulgus/Grey Nightjar	/species
4733	data01/kawarahiwa_100624_utsunomiya.0013.wav	kawarahiwa	Q27075786	Grey-capped Greenfinch	カワラヒワ	Q9189957/Q27075786	Chloris/カワラヒワ	Chloris/Grey-capped Greenfinch	/species
4735	data01/kibashiri_100529_nasushiobara.0005.wav	kibashiri	Q193593	Eurasian Treecreeper	キバシリ	Q205938/Q1991437/Q193593	キバシリ科/キバシリ属/キバシリ	treecreeper/Certhia/Eurasian Treecreeper	family/genus/species
4739	data01/konoha_120602_nikko_abe.0001.wav	konohazuku	Q171563	Eurasian Scops Owl	コノハズク	Q5881279/Q25222/Q26012/Q832329/Q171563	Strigimorphae/フクロウ目/フクロウ科/コノハズク属/コノハズク	Strigimorphae/Strigiformes/Strigidae/Otus/Eurasian Scops Owl	/order/family/genus/species
4740	data01/hototogisu-ueta-tokyo060610.0002.wav	hototogisu	Q495144	Lesser Cuckoo	ホトトギス	Q746658/Q495144	カッコウ属/ホトトギス	Cuculus/Lesser Cuckoo	genus/species
4743	data01/kizi_100608_watarase.0009.wav	kiji	Q425900	Green Pheasant	キジ	Q974811/Q737426/Q425900	Phasianinae/キジ亜科/キジ	Phasianinae/Phasianus/Green Pheasant	/genus/species
4745	data01/isohiyo_110419_hahajima_mju.0005.wav	isohiyodori	Q152144	Blue Rock Thrush	イソヒヨドリ	Q1050525/Q152144	Q1050525/イソヒヨドリ	Blue Rock Thrush	Unknown/species
4746	data01/mejiro_150507_fukuoka_kuroda.0001.wav	mejiro	Q700028	Japanese White-eye	メジロ	Q371086/Q226900/Q700028	メジロ科/Zosterops/メジロ	Zosteropidae/Zosterops/Japanese White-eye	family//species
4747	data01/uso_130403_muroran_kros.0004.wav	uso	Q25382	Eurasian Bullfinch	ウソ	Q25341/Q160835/Q667490/Q843173/Q25382	スズメ目/アトリ科/ヒワ亜科/Pyrrhula/ウソ	Passeriformes/Fringillidae/Carduelinae/Pyrrhula/Eurasian Bullfinch	order/family/subfamily//species
4748	data01/kanmurikaitsu_120417ogawara_mikami.0003.wav	kanmurikaitsuburi	Q25422	Great Crested Grebe	カンムリカイツブリ	Q21695/Q1237815/Q25422	カイツブリ科/カンムリカイツブリ属/カンムリカイツブリ	Podicipedidae/Podiceps/Great Crested Grebe	family/genus/species
4749	data01/benihiwa_140121_nemuro_mju.0005.wav	benihiwa	Q20754771	Common Redpoll	ベニヒワ	Q25341/Q160835/Q667490/Q2822501/Q20754771	スズメ目/アトリ科/ヒワ亜科/Acanthis/ベニヒワ	Passeriformes/Fringillidae/Carduelinae/Acanthis/Common Redpoll	order/family/subfamily//species
4751	data01/mozu_100610_nikkou.0001.wav	mozu	Q804145	Bull-headed Shrike	モズ	Q25341/Q171052/Q754657/Q804145	スズメ目/モズ科/モズ属/モズ	Passeriformes/Laniidae/Lanius/Bull-headed Shrike	order/family/genus/species
4753	data01/komukudori_150525_muroran_kuros.0008.wav	komukudori	Q1586190	Chestnut-cheeked Starling	コムクドリ	Q25341/Q185237/Q3759722/Q1586190	スズメ目/ムクドリ科/Agropsar/コムクドリ	Passeriformes/Sturnidae/Agropsar/Chestnut-cheeked Starling	order/family//species
4759	data01/mebosomushikui2_1005_hyogo_kaji.0007.wav	mebosomushikui	Q720497	Arctic Warbler	メボソムシクイ	Q194240/Q1929497/Q214627/Q720497	スズメ亜目/メボソムシクイ科/Phylloscopus/メボソムシクイ	Passeri/Phylloscopidae/Phylloscopus/Arctic Warbler	suborder/family//species
4762	data01/toki_14122406_sadonegura_mju.0008.wav	toki	Q493173	Crested Ibis	トキ	Q19338/Q162085/Q193833/Q14860497/Q493173	ペリカン目/トキ科/トキ亜科/Nipponia/トキ	Pelecaniformes/Ibises and Spoonbills/ibis/Nipponia/Crested Ibis	order/family/subfamily//species
4769	data01/juichi_090527_shioya_hirano.0000.wav	juuichi	Q2998692	Northern Hawk Cuckoo	ジュウイチ	Q26381/Q2511641/Q2998692	カッコウ科/Hierococcyx/ジュウイチ	Cuculidae/Hierococcyx/Northern Hawk Cuckoo	family//species
4774	data01/kizi_101209_watarase_hirano.0014.wav	kiji	Q425900	Green Pheasant	キジ	Q974811/Q737426/Q425900	Phasianinae/キジ亜科/キジ	Phasianinae/Phasianus/Green Pheasant	/genus/species
4778	data01/koajisashi_110607_watarase_hirano.0010.wav	koajisashi	Q12267692	Little Tern	コアジサシ	Q76408/Q12267692	Sternula/コアジサシ	Sternula/Little Tern	/species
4779	data01/tahibari_111015_nemuro_mju.0002.wav	tahibari	Q208707	Water Pipit	タヒバリ	Q205943/Q193807/Q208707	セキレイ科/ピピット/タヒバリ	Motacillidae/Anthus/Water Pipit	family/genus/species
4780	data01/shime_0812_hyogo_kaji.0001.wav	shime	Q174088	Hawfinch	シメ	Q25341/Q160835/Q667490/Q868144/Q174088	スズメ目/アトリ科/ヒワ亜科/Coccothraustes/シメ	Passeriformes/Fringillidae/Carduelinae/Coccothraustes/Hawfinch	order/family/subfamily//species
4782	data01/miyakodori_130405_sanbanse_moriya.0002.wav	miyakodori	Q25928	Eurasian Oystercatcher	ミヤコドリ	Q27515/Q25928	ミヤコドリ属/ミヤコドリ	Haematopus/Eurasian Oystercatcher	genus/species
4788	data01/mejiro_100112_utsunomiya_hirano.0001.wav	mejiro	Q700028	Japanese White-eye	メジロ	Q371086/Q226900/Q700028	メジロ科/Zosterops/メジロ	Zosteropidae/Zosterops/Japanese White-eye	family//species
4791	data01/yotaka_150629_nikko_abe.0005.wav	yotaka	Q1440261	Grey Nightjar	ヨタカ	Q198823/Q1440261	Caprimulgus/ヨタカ	Caprimulgus/Grey Nightjar	/species
4792	data01/kawagarasu2_131015_nikko_hirano.0001.wav	kawagarasu	Q1034960	Brown Dipper	カワガラス	Q192575/Q1034960	Q192575/カワガラス	Brown Dipper	Unknown/species
4795	data01/mozu_1002_hyogo_kaji.0013.wav	mozu	Q804145	Bull-headed Shrike	モズ	Q25341/Q171052/Q754657/Q804145	スズメ目/モズ科/モズ属/モズ	Passeriformes/Laniidae/Lanius/Bull-headed Shrike	order/family/genus/species
4796	data01/shirochidori_utsunomiya_100518.0002.wav	shirochidori	Q18855	Kentish Plover	シロチドリ	Q736322/Q18855	Charadrius/シロチドリ	Charadrius/Kentish Plover	/species
4797	data01/uguisu_0812_hyogo_kaji.0014.wav	uguisu	Q27075456	Horornis diphone	ウグイス	Q25341/Q222432/Q9293884/Q27075456	スズメ目/ウグイス科/Horornis/ウグイス	Passeriformes/Cettiidae/Horornis/Horornis diphone	order/family//species
4798	data01/kawarahiwa_100624_utsunomiya.0000.wav	kawarahiwa	Q27075786	Grey-capped Greenfinch	カワラヒワ	Q9189957/Q27075786	Chloris/カワラヒワ	Chloris/Grey-capped Greenfinch	/species
4799	data01/kurogamo_150222_nemuro_mju.0003.wav	kurogamo	Q529048	Black Scoter	クロガモ	Q27725/Q256760/Q529048	カモ亜科/クロガモ属/クロガモ	Anatinae/scoter/Black Scoter	subfamily/genus/species
4800	data01/kirenjaku_150302_setana_mju.0000.wav	kirenjaku	Q26135	Bohemian Waxwing	キレンジャク	Q25341/Q11897625/Q208940/Q26135	スズメ目/レンジャク科/レンジャク科/キレンジャク	Passeriformes/Bombycillidae/Bombycilla/Bohemian Waxwing	order/family/genus/species
4803	data01/nosuri_130407_aomori_kuroda.0005.wav	nosuri	Q1152577	Eastern Buzzard	ノスリ	Q25510/Q235152/Q1152577	タカ科/ノスリ属/ノスリ	Accipitridae/Buteo/Eastern Buzzard	family/genus/species
4804	data01/mebosomushikui2_1005_hyogo_kaji.0013.wav	mebosomushikui	Q720497	Arctic Warbler	メボソムシクイ	Q194240/Q1929497/Q214627/Q720497	スズメ亜目/メボソムシクイ科/Phylloscopus/メボソムシクイ	Passeri/Phylloscopidae/Phylloscopus/Arctic Warbler	suborder/family//species
4807	data01/isohiyo_140602_nara_mju.0010.wav	isohiyodori	Q152144	Blue Rock Thrush	イソヒヨドリ	Q1050525/Q152144	Q1050525/イソヒヨドリ	Blue Rock Thrush	Unknown/species
4808	data01/isoshigi2_110424_utsunomiya_hirano.0000.wav	isoshigi	Q18850	Common Sandpiper	イソシギ	Q310859/Q18850	Actitis/イソシギ	Actitis/Common Sandpiper	/species
4811	data01/sendaimushikui_0905_hyogo_kaji.0001.wav	sendaimushikui	Q2869566	Eastern Crowned Warbler	センダイムシクイ	Q194240/Q1929497/Q214627/Q2869566	スズメ亜目/メボソムシクイ科/Phylloscopus/センダイムシクイ	Passeri/Phylloscopidae/Phylloscopus/Eastern Crowned Warbler	suborder/family//species
4812	data01/umiaisa_130104_tatsuno_kuroda.0003.wav	umiaisa	Q189609	Red-breasted Merganser	ウミアイサ	Q27725/Q253789/Q189609	カモ亜科/アイサ属/ウミアイサ	Anatinae/Mergus/Red-breasted Merganser	subfamily/genus/species
4813	data01/yotaka_150624_wakayama_kuroda.0000.wav	yotaka	Q1440261	Grey Nightjar	ヨタカ	Q198823/Q1440261	Caprimulgus/ヨタカ	Caprimulgus/Grey Nightjar	/species
4815	data01/kosamebitaki_100900_hyogo_kaji.0007.wav	kosamebitaki	Q790623	Muscicapa latirostris	コサメビタキ	Q1088541/Q790623	Q1088541/コサメビタキ	Muscicapa latirostris	Unknown/species
4818	data01/kumataka120303_ishikawa_kuroda.0008.wav	kumataka	Q1262185	Moutain Hawk-Eagle	クマタカ	Q1978121/Q1262185	Nisaetus/クマタカ	Nisaetus/Moutain Hawk-Eagle	/species
4819	data01/nabezuru1_071201_izumi_kaji.0003.wav	nabezuru	Q494983	Hooded Crane	ナベヅル	Q25557/Q25365/Q47549/Q494983	ツル目/ツル/ツル属/ナベヅル	Gruiformes/Gruidae/Grus/Hooded Crane	order/family/genus/species
