	audio_file_path	romaji_name	id	en_name	ja_name	path	ja_path_name	en_path_name	path_taxon_rank_name
4615	data01/hasibutogara_130218_muroran_kros.0005.wav	hashibutogara	Q207838	Marsh Tit	ハシブトガラ	Q25341/Q194240/Q764420/Q2862448/Q168473/Q1075355/Q207838	スズメ目/スズメ亜目/スズメ小目/ウグイス上科/シジュウカラ科/コガラ属/ハシブトガラ	Passeriformes/Passeri/Passerida/Sylvioidea/tit/Poecile/Marsh Tit	order/suborder/parvorder /superfamily/family/genus/species
4620	data01/umiu_130619_muroran_kros.0008.wav	umiu	Q727214	Japanese Cormorant	ウミウ	Q3901247/Q19401/Q727214	ウ科/ウ科/ウミウ	Phalacrocoracidae/Phalacrocorax/Japanese Cormorant	family/genus/species
4621	data01/sijuukara3_0802_hyogo_kaji.0001.wav	shijuukara	Q177798	Japanese Tit	シジュウカラ	Q719380/Q177798	カラ類/シジュウカラ	Parus/Japanese Tit	genus/species
4623	data01/toki_14122406_sadonegura_mju.0002.wav	toki	Q493173	Crested Ibis	トキ	Q19338/Q162085/Q193833/Q14860497/Q493173	ペリカン目/トキ科/トキ亜科/Nipponia/トキ	Pelecaniformes/Ibises and Spoonbills/ibis/Nipponia/Crested Ibis	order/family/subfamily/genus/species
4624	data01/kakesu_110329_utsunomiya_hirano.0006.wav	kakesu	Q25354	Eurasian Jay	カケス	Q311248/Q25354	カケス属/カケス	Garrulus/Eurasian Jay	genus/species
4625	data01/meboso_060722_marunuma_hirano.0000.wav	mebosomushikui	Q720497	Arctic Warbler	メボソムシクイ	Q194240/Q1929497/Q214627/Q720497	スズメ亜目/メボソムシクイ科/Phylloscopus/メボソムシクイ	Passeri/Phylloscopidae/Phylloscopus/Arctic Warbler	suborder/family/genus/species
4626	data01/tsumenagasekirei_050621_hokkaidou_kaji.0008.wav	tsumenagasekirei	Q25984	Western Yellow Wagtail	ツメナガセキレイ	Q25341/Q194240/Q764420/Q749521/Q205943/Q230042/Q25984	スズメ目/スズメ亜目/スズメ小目/スズメ上科/セキレイ科/セキレイ/ツメナガセキレイ	Passeriformes/Passeri/Passerida/Passeroidea/Motacillidae/Motacilla/Western Yellow Wagtail	order/suborder/parvorder /superfamily/family/genus/species
4627	data01/sijuukara3_0802_hyogo_kaji.0008.wav	shijuukara	Q177798	Japanese Tit	シジュウカラ	Q719380/Q177798	カラ類/シジュウカラ	Parus/Japanese Tit	genus/species
4628	data01/keri_120508b_himeji_kuroda.0000.wav	keri	Q1047787	Grey-headed Lapwing	ケリ	Q13426919/Q1047787	Vanellus/ケリ	Vanellus/Grey-headed Lapwing	genus/species
4630	data01/hoojiro_1004_hyogo_kaji.0004.wav	hoojiro	Q1076007	Meadow Bunting	ホオジロ	Q20645445/Q14635103/Q326483/Q5856078/Q25341/Q28486/Q614481/Q1076007	Telluraves/Australaves/Eufalconimorphae/Psittacopasserae/スズメ目/ホオジロ科/ホオジロ属/ホオジロ	Telluraves/Australaves/Eufalconimorphae/Psittacopasserae/Passeriformes/Emberizidae/Emberiza/Meadow Bunting	order/family/genus/species
4631	data01/ezomushikui_110518_chichibu_mju.0009.wav	ezomushikui	Q2669182	Sakhalin Leaf Warbler	エゾムシクイ	Q194240/Q1929497/Q214627/Q2669182	スズメ亜目/メボソムシクイ科/Phylloscopus/エゾムシクイ	Passeri/Phylloscopidae/Phylloscopus/Sakhalin Leaf Warbler	suborder/family/genus/species
4632	data01/ezomushikui_110518_chichibu_mju.0017.wav	ezomushikui	Q2669182	Sakhalin Leaf Warbler	エゾムシクイ	Q194240/Q1929497/Q214627/Q2669182	スズメ亜目/メボソムシクイ科/Phylloscopus/エゾムシクイ	Passeri/Phylloscopidae/Phylloscopus/Sakhalin Leaf Warbler	suborder/family/genus/species
4633	data01/yabusame_120628_sapporo_kawaji.0002.wav	yabusame	Q2669165	Asian Stubtail	ヤブサメ	Q920922/Q2669165	Urosphena/ヤブサメ	Urosphena/Asian Stubtail	genus/species
4635	data01/ban_080600_hyougo_kaji.0009.wav	ban	Q18847	Common Moorhen	バン	Q853653/Q18847	Gallinula/バン	Gallinula/Common Moorhen	genus/species
4636	data01/toki3_150202_sado_mju.0001.wav	toki	Q493173	Crested Ibis	トキ	Q19338/Q162085/Q193833/Q14860497/Q493173	ペリカン目/トキ科/トキ亜科/Nipponia/トキ	Pelecaniformes/Ibises and Spoonbills/ibis/Nipponia/Crested Ibis	order/family/subfamily/genus/species
4637	data01/sijuukara10_1006_hyogo_kaji.0002.wav	shijuukara	Q177798	Japanese Tit	シジュウカラ	Q719380/Q177798	カラ類/シジュウカラ	Parus/Japanese Tit	genus/species
4638	data01/enaga_040429_kokubunji_mju.0013.wav	enaga	Q170831	Long-tailed Tit	エナガ	Q310850/Q170831	Aegithalos/エナガ	Aegithalos/Long-tailed Tit	genus/species
4639	data01/kawarahiwa_130326_utsunomiya_hirano.0002.wav	kawarahiwa	Q27075786	Grey-capped Greenfinch	カワラヒワ	Q9189957/Q27075786	Chloris/カワラヒワ	Chloris/Grey-capped Greenfinch	genus/species
4641	data01/kirenjaku_150302_setana_mju.0001.wav	kirenjaku	Q26135	Bohemian Waxwing	キレンジャク	Q25341/Q11897625/Q208940/Q26135	スズメ目/レンジャク科/レンジャク科/キレンジャク	Passeriformes/Bombycillidae/Bombycilla/Bohemian Waxwing	order/family/genus/species
4642	data01/yurikamome2_0801_hyogo_kaji.0002.wav	yurikamome	Q25634	Black-headed Gull	ユリカモメ	Q27589/Q135851/Q25634	カモメ科/Chroicocephalus/ユリカモメ	Laridae/Chroicocephalus/Black-headed Gull	family/genus/species
4643	data01/kumagera_060621_hokkaidou_kaji.0001.wav	kumagera	Q143284	Black Woodpecker	クマゲラ	Q5113/Q19168/Q2330918/Q11965316/Q25934/Q25439/Q561145/Q132916/Q143284	Q5113/新顎類/Neoaves/Dendrornithes/キツツキ目/キツツキ科/Picinae/クマゲラ属/クマゲラ	Neognathae/Neoaves/Dendrornithes/Piciformes/Picidae/Picinae/Dryocopus/Black Woodpecker	Unknown/subclass/superorder/order/family/subfamily/genus/species
4644	data01/mamichajinai_hyogo_111127_kaji.0008.wav	mamichajinai	Q1591663	Eyebrowed Thrush	マミチャジナイ	Q25341/Q194240/Q764420/Q1179990/Q26050/Q115661/Q1591663	スズメ目/スズメ亜目/スズメ小目/ヒタキ上科/ツグミ科/ツグミ属/マミチャジナイ	Passeriformes/Passeri/Passerida/Muscicapoidea/thrush/Turdus/Eyebrowed Thrush	order/suborder/parvorder /superfamily/family/genus/species
4645	data01/yabusame_0709_hyogo_kaji.0011.wav	yabusame	Q2669165	Asian Stubtail	ヤブサメ	Q920922/Q2669165	Urosphena/ヤブサメ	Urosphena/Asian Stubtail	genus/species
4647	data01/kumataka_140211_tottori_kuroda.0012.wav	kumataka	Q1262185	Moutain Hawk-Eagle	クマタカ	Q1978121/Q1262185	Nisaetus/クマタカ	Nisaetus/Moutain Hawk-Eagle	genus/species
4648	data01/hototogisu-ueta-tokyo060610.0019.wav	hototogisu	Q495144	Lesser Cuckoo	ホトトギス	Q746658/Q495144	カッコウ属/ホトトギス	Cuculus/Lesser Cuckoo	genus/species
4649	data01/ikaru_1007_shimane_kuroda.0002.wav	ikaru	Q1052029	Japenese Grosbeak	イカル	Q25341/Q160835/Q667490/Q133463/Q1052029	スズメ目/アトリ科/ヒワ亜科/Eophona/イカル	Passeriformes/Fringillidae/Carduelinae/Eophona/Japenese Grosbeak	order/family/subfamily/genus/species
4650	data01/konohazuku_hinoyama_0706_kuroda.0008.wav	konohazuku	Q171563	Eurasian Scops Owl	コノハズク	Q5881279/Q25222/Q26012/Q832329/Q171563	Strigimorphae/フクロウ目/フクロウ科/コノハズク属/コノハズク	Strigimorphae/Strigiformes/Strigidae/Otus/Eurasian Scops Owl	superorder/order/family/genus/species
4651	data01/ooruri_0907_hyogo_kaji.0010.wav	ooruri	Q73477	Blue-and-white Flycatcher	オオルリ	Q15111715/Q73477	Cyanoptila/オオルリ	Cyanoptila/Blue-and-white Flycatcher	genus/species
4652	data01/kaitsuburi_070619_watarase.0007.wav	kaitsuburi	Q25421	Little Grebe	カイツブリ	Q21695/Q1051101/Q25421	カイツブリ科/カイツブリ属/カイツブリ	Podicipedidae/Tachybaptus/Little Grebe	family/genus/species
4653	data01/arisui_0610_hyogo_kaji.0001.wav	arisui	Q25678	Eurasian Wryneck	アリスイ	Q25439/Q21446737/Q31818/Q25678	キツツキ科/Jynginae/Jynx/アリスイ	Picidae/Jynginae/Jynx/Eurasian Wryneck	family/subfamily/genus/species
4654	data01/aogera1_070421_kokubunji_mju.0000.wav	aogera	Q195518	Japanese Green Woodpecker	アオゲラ	Q5113/Q19168/Q2330918/Q11965316/Q25934/Q25439/Q561145/Q310935/Q195518	Q5113/新顎類/Neoaves/Dendrornithes/キツツキ目/キツツキ科/Picinae/アオゲラ属/アオゲラ	Neognathae/Neoaves/Dendrornithes/Piciformes/Picidae/Picinae/Picus/Japanese Green Woodpecker	Unknown/subclass/superorder/order/family/subfamily/genus/species
4655	data01/kuina_110426_watarase_hirano.0001.wav	kuina	Q3454180	Brown-cheeked Rail	クイナ	Q5113/Q19168/Q25557/Q26623/Q220705/Q3454180	Q5113/新顎類/ツル目/クイナ科/Rallus/クイナ	Neognathae/Gruiformes/Rallidae/Rallus/Brown-cheeked Rail	Unknown/subclass/order/family/genus/species
4656	data01/yabusame_160501_hyogo_kaji.0005.wav	yabusame	Q2669165	Asian Stubtail	ヤブサメ	Q920922/Q2669165	Urosphena/ヤブサメ	Urosphena/Asian Stubtail	genus/species
4657	data01/oakagera_140619_kosado_mju.0006.wav	ooakagera	Q207290	White-backed Woodpecker	オオアカゲラ	Q5113/Q19168/Q2330918/Q11965316/Q25934/Q25439/Q561145/Q723059/Q207290	Q5113/新顎類/Neoaves/Dendrornithes/キツツキ目/キツツキ科/Picinae/Dendrocopos/オオアカゲラ	Neognathae/Neoaves/Dendrornithes/Piciformes/Picidae/Picinae/Dendrocopos/White-backed Woodpecker	Unknown/subclass/superorder/order/family/subfamily/genus/species
4658	data01/kogera_150402_kunitachi_mju.0005.wav	kogera	Q27074882	Yungipicus kizuki	コゲラ	Q5113/Q19168/Q2330918/Q11965316/Q25934/Q25439/Q561145/Q21596781/Q1466322/Q27074882	Q5113/新顎類/Neoaves/Dendrornithes/キツツキ目/キツツキ科/Picinae/Dendropicini/Yungipicus/コゲラ	Neognathae/Neoaves/Dendrornithes/Piciformes/Picidae/Picinae/Dendropicini/Yungipicus/Yungipicus kizuki	Unknown/subclass/superorder/order/family/subfamily/tribe/genus/species
4659	data01/sijuukara5_0803_hyogo_kaji.0010.wav	shijuukara	Q177798	Japanese Tit	シジュウカラ	Q719380/Q177798	カラ類/シジュウカラ	Parus/Japanese Tit	genus/species
4661	data01/koajisashi_110607_watarase_hirano.0001.wav	koajisashi	Q12267692	Little Tern	コアジサシ	Q76408/Q12267692	Sternula/コアジサシ	Sternula/Little Tern	genus/species
4662	data01/aosagi_090409_asahikawa_matsunaga.0003.wav	aosagi	Q25273	Grey Heron	アオサギ	Q310853/Q25273	アオサギ属/アオサギ	Ardea/Grey Heron	genus/species
4663	data01/akahara_10626_nikkou_hirano.0003.wav	akahara	Q1589003	Brown-headed Thrush	アカハラ	Q25341/Q194240/Q764420/Q1179990/Q26050/Q115661/Q1589003	スズメ目/スズメ亜目/スズメ小目/ヒタキ上科/ツグミ科/ツグミ属/アカハラ	Passeriformes/Passeri/Passerida/Muscicapoidea/thrush/Turdus/Brown-headed Thrush	order/suborder/parvorder /superfamily/family/genus/species
4664	data01/ikaru_0904_hyogo_kaji.0000.wav	ikaru	Q1052029	Japenese Grosbeak	イカル	Q25341/Q160835/Q667490/Q133463/Q1052029	スズメ目/アトリ科/ヒワ亜科/Eophona/イカル	Passeriformes/Fringillidae/Carduelinae/Eophona/Japenese Grosbeak	order/family/subfamily/genus/species
4665	data01/higara_100112_utsunomiya_hirano.0006.wav	higara	Q191096	Coal Tit	ヒガラ	Q25341/Q194240/Q764420/Q2862448/Q168473/Q1193281/Q191096	スズメ目/スズメ亜目/スズメ小目/ウグイス上科/シジュウカラ科/ヒガラ属/ヒガラ	Passeriformes/Passeri/Passerida/Sylvioidea/tit/Periparus/Coal Tit	order/suborder/parvorder /superfamily/family/genus/species
4666	data01/uguisu_090318_hyogo_kaji.0006.wav	uguisu	Q27075456	Horornis diphone	ウグイス	Q25341/Q222432/Q9293884/Q27075456	スズメ目/ウグイス科/Horornis/ウグイス	Passeriformes/Cettiidae/Horornis/Horornis diphone	order/family/genus/species
4667	data01/kakesu_141027_wakayama_kuroda.0020.wav	kakesu	Q25354	Eurasian Jay	カケス	Q311248/Q25354	カケス属/カケス	Garrulus/Eurasian Jay	genus/species
4669	data01/hashibutogarasu_120526_utsunomiya_hirano.0001.wav	hashibutogarasu	Q111674	Large-billed Crow	ハシブトガラス	Q43365/Q111674	カラス属/ハシブトガラス	Corvus/Large-billed Crow	genus/species
4670	data01/yotaka_120614_nikko_abe.0001.wav	yotaka	Q1440261	Grey Nightjar	ヨタカ	Q198823/Q1440261	Caprimulgus/ヨタカ	Caprimulgus/Grey Nightjar	genus/species
4671	data01/kibashiri_100529_nasushiobara.0001.wav	kibashiri	Q193593	Eurasian Treecreeper	キバシリ	Q205938/Q1991437/Q193593	キバシリ科/キバシリ属/キバシリ	treecreeper/Certhia/Eurasian Treecreeper	family/genus/species
4672	data01/oomushikui_110610_sapporo_namba.0010.wav	oomushikui	Q12265905	Kamchatka leaf warbler	オオムシクイ	Q194240/Q1929497/Q214627/Q12265905	スズメ亜目/メボソムシクイ科/Phylloscopus/オオムシクイ	Passeri/Phylloscopidae/Phylloscopus/Kamchatka leaf warbler	suborder/family/genus/species
4673	data01/ban_080600_hyougo_kaji.0001.wav	ban	Q18847	Common Moorhen	バン	Q853653/Q18847	Gallinula/バン	Gallinula/Common Moorhen	genus/species
4674	data01/karugamo_0806_hyogo_kaji.0001.wav	karugamo	Q839542	Indian Spot-billed Duck	カルガモ	Q27725/Q214264/Q839542	カモ亜科/マガモ属/カルガモ	Anatinae/Anas/Indian Spot-billed Duck	subfamily/genus/species
4675	data01/aoji_080422_watarase_hirano.0004.wav	aoji	Q1190674	Black-faced Bunting	アオジ	Q20645445/Q14635103/Q326483/Q5856078/Q25341/Q28486/Q614481/Q1190674	Telluraves/Australaves/Eufalconimorphae/Psittacopasserae/スズメ目/ホオジロ科/ホオジロ属/アオジ	Telluraves/Australaves/Eufalconimorphae/Psittacopasserae/Passeriformes/Emberizidae/Emberiza/Black-faced Bunting	order/family/genus/species
4676	data01/yurikamome1_0512_hyogo_kaji.0002.wav	yurikamome	Q25634	Black-headed Gull	ユリカモメ	Q27589/Q135851/Q25634	カモメ科/Chroicocephalus/ユリカモメ	Laridae/Chroicocephalus/Black-headed Gull	family/genus/species
4677	data01/hooaka_080505_nasumachi.0003.wav	hooaka	Q1586230	Chestnut-eared Bunting	ホオアカ	Q20645445/Q14635103/Q326483/Q5856078/Q25341/Q28486/Q614481/Q1586230	Telluraves/Australaves/Eufalconimorphae/Psittacopasserae/スズメ目/ホオジロ科/ホオジロ属/ホオアカ	Telluraves/Australaves/Eufalconimorphae/Psittacopasserae/Passeriformes/Emberizidae/Emberiza/Chestnut-eared Bunting	order/family/genus/species
4679	data01/kiji_080413_utsunomiya_hirano.0000.wav	kiji	Q425900	Green Pheasant	キジ	Q974811/Q737426/Q425900	Phasianinae/キジ亜科/キジ	Phasianinae/Phasianus/Green Pheasant	subfamily/genus/species
4682	data01/kurotsugumi_110604_nasushiobara_hirano.0010.wav	kurotsugumi	Q2720710	Janpanese Thrush	クロツグミ	Q25341/Q194240/Q764420/Q1179990/Q26050/Q115661/Q2720710	スズメ目/スズメ亜目/スズメ小目/ヒタキ上科/ツグミ科/ツグミ属/クロツグミ	Passeriformes/Passeri/Passerida/Muscicapoidea/thrush/Turdus/Janpanese Thrush	order/suborder/parvorder /superfamily/family/genus/species
4684	data01/misago_120412_hyogo_kuroda.0004.wav	misago	Q25332	Osprey	ミサゴ	Q20645445/Q15718604/Q19595747/Q21736/Q28240/Q3893145/Q25332	Telluraves/Afroaves/Accipitrimorphae/タカ目/ミサゴ科/Pandion/ミサゴ	Telluraves/Afroaves/Accipitrimorphae/Accipitriformes/Pandionidae/Pandion/Osprey	order/family/genus/species
4685	data01/oshidori_131204_sano_hirano.0002.wav	oshidori	Q200339	Mandarin Duck	オシドリ	Q27725/Q131450/Q200339	カモ亜科/オシドリ属/オシドリ	Anatinae/Aix/Mandarin Duck	subfamily/genus/species
4689	data01/kosame_080523_nasushio_hirano.0000.wav	kosamebitaki	Q27075642	Asian Brown Flycatcher	コサメビタキ	Q25341/Q194240/Q764420/Q1179990/Q200989/Q1088541/Q27075642	スズメ目/スズメ亜目/スズメ小目/ヒタキ上科/ヒタキ科/Muscicapa/コサメビタキ	Passeriformes/Passeri/Passerida/Muscicapoidea/Muscicapidae/Muscicapa/Asian Brown Flycatcher	order/suborder/parvorder /superfamily/family/genus/species
4690	data01/magamo_1001_hyogo_kaji.0001.wav	magamo	Q25348	Mallard	マガモ	Q27725/Q214264/Q25348	カモ亜科/マガモ属/マガモ	Anatinae/Anas/Mallard	subfamily/genus/species
4691	data01/aogera_121016_nasushiobara_hirano.0002.wav	aogera	Q195518	Japanese Green Woodpecker	アオゲラ	Q5113/Q19168/Q2330918/Q11965316/Q25934/Q25439/Q561145/Q310935/Q195518	Q5113/新顎類/Neoaves/Dendrornithes/キツツキ目/キツツキ科/Picinae/アオゲラ属/アオゲラ	Neognathae/Neoaves/Dendrornithes/Piciformes/Picidae/Picinae/Picus/Japanese Green Woodpecker	Unknown/subclass/superorder/order/family/subfamily/genus/species
4692	data01/kikuitadaki_100529_nasushiobara.0001.wav	kikuitadaki	Q26657	Goldcrest	キクイタダキ	Q25341/Q14254250/Q208716/Q26657	スズメ目/Regulidae/キクイタダキ属/キクイタダキ	Passeriformes/Regulidae/Regulus/Goldcrest	order/family/genus/species
4693	data01/munaguro_130826_hyogo_kuroda.0005.wav	munaguro	Q18865	Pacific Golden Plover	ムナグロ	Q2359014/Q18865	Pluvialis/ムナグロ	Pluvialis/Pacific Golden Plover	genus/species
4694	data01/mozu_1002_hyogo_kaji.0011.wav	mozu	Q804145	Bull-headed Shrike	モズ	Q25341/Q171052/Q754657/Q804145	スズメ目/モズ科/モズ属/モズ	Passeriformes/Laniidae/Lanius/Bull-headed Shrike	order/family/genus/species
4695	data01/mozu_1002_hyogo_kaji.0007.wav	mozu	Q804145	Bull-headed Shrike	モズ	Q25341/Q171052/Q754657/Q804145	スズメ目/モズ科/モズ属/モズ	Passeriformes/Laniidae/Lanius/Bull-headed Shrike	order/family/genus/species
4696	data01/chigomozu_160520_yamagata_hara.0010.wav	chigomozu	Q601672	Tiger Shrike	チゴモズ	Q25341/Q171052/Q754657/Q601672	スズメ目/モズ科/モズ属/チゴモズ	Passeriformes/Laniidae/Lanius/Tiger Shrike	order/family/genus/species
4697	data01/kuina_081104_watarase_hirano.0005.wav	kuina	Q3454180	Brown-cheeked Rail	クイナ	Q5113/Q19168/Q25557/Q26623/Q220705/Q3454180	Q5113/新顎類/ツル目/クイナ科/Rallus/クイナ	Neognathae/Gruiformes/Rallidae/Rallus/Brown-cheeked Rail	Unknown/subclass/order/family/genus/species
4698	data01/ooban_111227_watarase_hirano.0002.wav	ooban	Q25376	Common Coot	オオバン	Q637533/Q25376	Fulica/オオバン	Fulica/Common Coot	genus/species
4699	data01/koshiakatsubame_1006_hyogo_kaji.0023.wav	koshiakatsubame	Q27075446	Red-rumped Swallow	コシアカツバメ	Q39861/Q248398/Q27075446	ツバメ科/Cecropis/コシアカツバメ	Hirundinidae/Cecropis/Red-rumped Swallow	family/genus/species
4700	data01/rsanshokui_120419_yambaru_moriya.0008.wav	ryuukyuusanshoukui	Q3233109	Ryukyu Minivet	リュウキュウサンショウクイ	Q20645445/Q14635103/Q326483/Q5856078/Q25341/Q732881/Q1082724/Q3233109	Telluraves/Australaves/Eufalconimorphae/Psittacopasserae/スズメ目/サンショウクイ科/Minivet/リュウキュウサンショウクイ	Telluraves/Australaves/Eufalconimorphae/Psittacopasserae/Passeriformes/Campephagidae/Minivet/Ryukyu Minivet	order/family/genus/species
4701	data01/yabusame_120628_sapporo_kawaji.0003.wav	yabusame	Q2669165	Asian Stubtail	ヤブサメ	Q920922/Q2669165	Urosphena/ヤブサメ	Urosphena/Asian Stubtail	genus/species
4702	data01/yoshigoi_100601_watarase.0000.wav	yoshigoi	Q888536	Yellow Bittern	ヨシゴイ	Q19338/Q18789/Q855133/Q244078/Q888536	ペリカン目/サギ科/Botaurinae/Ixobrychus/ヨシゴイ	Pelecaniformes/Ardeidae/Botaurinae/Ixobrychus/Yellow Bittern	order/family/subfamily/genus/species
4703	data01/shirochidori_utsunomiya_100518.0005.wav	shirochidori	Q18855	Kentish Plover	シロチドリ	Q736322/Q18855	Charadrius/シロチドリ	Charadrius/Kentish Plover	genus/species
4704	data01/suzume_120210_nemuro_mju.0005.wav	suzume	Q25968	Eurasian Tree Sparrow	スズメ	Q28922/Q28753/Q25968	スズメ科/スズメ属/スズメ	Passeridae/Passer/Eurasian Tree Sparrow	family/genus/species
4707	data01/ban_160528_himeji_kuroda.0005.wav	ban	Q18847	Common Moorhen	バン	Q853653/Q18847	Gallinula/バン	Gallinula/Common Moorhen	genus/species
4710	data01/yamagera_130330_muroran_kuros.0005.wav	yamagera	Q201106	Grey-headed Woodpecker	ヤマゲラ	Q5113/Q19168/Q2330918/Q11965316/Q25934/Q25439/Q561145/Q310935/Q201106	Q5113/新顎類/Neoaves/Dendrornithes/キツツキ目/キツツキ科/Picinae/アオゲラ属/ヤマゲラ	Neognathae/Neoaves/Dendrornithes/Piciformes/Picidae/Picinae/Picus/Grey-headed Woodpecker	Unknown/subclass/superorder/order/family/subfamily/genus/species
4711	data01/komadori_0804_hyogo_kaji.0007.wav	komadori	Q27075673	Japanese Robin	コマドリ	Q1193805/Q10784792/Q27075673	Saxicolinae/Larvivora/コマドリ	Saxicolinae/Larvivora/Japanese Robin	subfamily/genus/species
4712	data01/yamagara-C_060529_tanzawa_mju.0002.wav	yamagara	Q27075354	Varied Tit	ヤマガラ	Q3838110/Q27075354	Sittiparus/ヤマガラ	Sittiparus/Varied Tit	genus/species
4713	data01/kisekirei_060526_tanzawa_mju.0000.wav	kisekirei	Q201316	Grey Wagtail	キセキレイ	Q25341/Q194240/Q764420/Q749521/Q205943/Q230042/Q201316	スズメ目/スズメ亜目/スズメ小目/スズメ上科/セキレイ科/セキレイ/キセキレイ	Passeriformes/Passeri/Passerida/Passeroidea/Motacillidae/Motacilla/Grey Wagtail	order/suborder/parvorder /superfamily/family/genus/species
4714	data01/yotaka_150624_wakayama_kuroda.0002.wav	yotaka	Q1440261	Grey Nightjar	ヨタカ	Q198823/Q1440261	Caprimulgus/ヨタカ	Caprimulgus/Grey Nightjar	genus/species
4715	data01/hoojiro_1004_hyogo_kaji.0000.wav	hoojiro	Q1076007	Meadow Bunting	ホオジロ	Q20645445/Q14635103/Q326483/Q5856078/Q25341/Q28486/Q614481/Q1076007	Telluraves/Australaves/Eufalconimorphae/Psittacopasserae/スズメ目/ホオジロ科/ホオジロ属/ホオジロ	Telluraves/Australaves/Eufalconimorphae/Psittacopasserae/Passeriformes/Emberizidae/Emberiza/Meadow Bunting	order/family/genus/species
4717	data01/ikaru_0905_hyogo_kaji.0009.wav	ikaru	Q1052029	Japenese Grosbeak	イカル	Q25341/Q160835/Q667490/Q133463/Q1052029	スズメ目/アトリ科/ヒワ亜科/Eophona/イカル	Passeriformes/Fringillidae/Carduelinae/Eophona/Japenese Grosbeak	order/family/subfamily/genus/species
4718	data01/kuina_071127_watarase_hirano.0006.wav	kuina	Q3454180	Brown-cheeked Rail	クイナ	Q5113/Q19168/Q25557/Q26623/Q220705/Q3454180	Q5113/新顎類/ツル目/クイナ科/Rallus/クイナ	Neognathae/Gruiformes/Rallidae/Rallus/Brown-cheeked Rail	Unknown/subclass/order/family/genus/species
4719	data01/hototogisu-ueta-tokyo060610.0000.wav	hototogisu	Q495144	Lesser Cuckoo	ホトトギス	Q746658/Q495144	カッコウ属/ホトトギス	Cuculus/Lesser Cuckoo	genus/species
4720	data01/hikuina_151124_watarase_hirano.0010.wav	hikuina	Q1076585	Ruddy-breasted Crake	ヒクイナ	Q835525/Q1076585	Porzana/ヒクイナ	Porzana/Ruddy-breasted Crake	genus/species
4721	data01/shirohara_090412_utsunomiya_hirano.0003.wav	shirohara	Q1589031	Pale Thrush	シロハラ	Q25341/Q194240/Q764420/Q1179990/Q26050/Q115661/Q1589031	スズメ目/スズメ亜目/スズメ小目/ヒタキ上科/ツグミ科/ツグミ属/シロハラ	Passeriformes/Passeri/Passerida/Muscicapoidea/thrush/Turdus/Pale Thrush	order/suborder/parvorder /superfamily/family/genus/species
4722	data01/kawagarasu_131015_nikko_hirano.0002.wav	kawagarasu	Q1034960	Brown Dipper	カワガラス	Q192575/Q1034960	カワガラス科/カワガラス	dipper/Brown Dipper	genus/species
4723	data01/shijuukara_0806_hyogo_kaji.0010.wav	shijuukara	Q177798	Japanese Tit	シジュウカラ	Q719380/Q177798	カラ類/シジュウカラ	Parus/Japanese Tit	genus/species
4724	data01/binzui_080703_asyoro_kuroda.0003.wav	binzui	Q726873	Olive-backed Pipit	ビンズイ	Q205943/Q193807/Q726873	セキレイ科/ピピット/ビンズイ	Motacillidae/Anthus/Olive-backed Pipit	family/genus/species
4725	data01/yamasemi_050609_chikuma_kasa.0001.wav	yamasemi	Q371843	Crested Kingfisher	ヤマセミ	Q19596468/Q19596314/Q19598622/Q484131/Q45018/Q8154335/Q1196087/Q1089134/Q371843	Coraciimorphae/Cavitaves/Picocoraciae/ブッポウソウ目/カワセミ亜目/カワセミ科/ヤマセミ科 (Sibley)/Megaceryle/ヤマセミ	Coraciimorphae/Cavitaves/Picocoraciae/Coraciiformes/Alcedines/Alcedinidae/Water kingfisher/Megaceryle/Crested Kingfisher	superorder/order/suborder/family/subfamily/genus/species
4726	data01/nosuri_130407_aomori_kuroda.0004.wav	nosuri	Q1152577	Eastern Buzzard	ノスリ	Q25510/Q235152/Q1152577	タカ科/ノスリ属/ノスリ	Accipitridae/Buteo/Eastern Buzzard	family/genus/species
4728	data01/mamichajinai_hyogo_111127_kaji.0010.wav	mamichajinai	Q1591663	Eyebrowed Thrush	マミチャジナイ	Q25341/Q194240/Q764420/Q1179990/Q26050/Q115661/Q1591663	スズメ目/スズメ亜目/スズメ小目/ヒタキ上科/ツグミ科/ツグミ属/マミチャジナイ	Passeriformes/Passeri/Passerida/Muscicapoidea/thrush/Turdus/Eyebrowed Thrush	order/suborder/parvorder /superfamily/family/genus/species
4729	data01/kizi_100608_watarase.0000.wav	kiji	Q425900	Green Pheasant	キジ	Q974811/Q737426/Q425900	Phasianinae/キジ亜科/キジ	Phasianinae/Phasianus/Green Pheasant	subfamily/genus/species
4730	data01/butogara_111021_asahikawa_mju.0008.wav	hashibutogara	Q207838	Marsh Tit	ハシブトガラ	Q25341/Q194240/Q764420/Q2862448/Q168473/Q1075355/Q207838	スズメ目/スズメ亜目/スズメ小目/ウグイス上科/シジュウカラ科/コガラ属/ハシブトガラ	Passeriformes/Passeri/Passerida/Sylvioidea/tit/Poecile/Marsh Tit	order/suborder/parvorder /superfamily/family/genus/species
4731	data01/yotaka-ueta-nigata060603.0015.wav	yotaka	Q1440261	Grey Nightjar	ヨタカ	Q198823/Q1440261	Caprimulgus/ヨタカ	Caprimulgus/Grey Nightjar	genus/species
